Gmt time,Open,High,Low,Close,Volume
01.03.2020 00:00:00.000,1.34330,1.34392,1.34041,1.34056,6182.8301
02.03.2020 00:00:00.000,1.34051,1.34149,1.33146,1.33245,169044.0781
03.03.2020 00:00:00.000,1.33245,1.33905,1.33186,1.33769,169290.7031
04.03.2020 00:00:00.000,1.33769,1.34311,1.33280,1.33862,120820.1484
05.03.2020 00:00:00.000,1.33859,1.34381,1.33859,1.33917,118682.5703
06.03.2020 00:00:00.000,1.33917,1.34392,1.33793,1.34156,154367.7656
07.03.2020 00:00:00.000,1.34156,1.34156,1.34156,1.34156,0
08.03.2020 00:00:00.000,1.35447,1.36272,1.35376,1.36238,21688.9102
09.03.2020 00:00:00.000,1.36235,1.37588,1.35173,1.36609,247939.8125
10.03.2020 00:00:00.000,1.36609,1.37957,1.36086,1.37317,204724.3594
11.03.2020 00:00:00.000,1.37316,1.37943,1.36811,1.37730,176119.3281
12.03.2020 00:00:00.000,1.37726,1.39614,1.37071,1.39445,230803.6719
13.03.2020 00:00:00.000,1.39444,1.39950,1.37815,1.38008,268496.9375
14.03.2020 00:00:00.000,1.38008,1.38008,1.38008,1.38008,0
15.03.2020 00:00:00.000,1.38878,1.38878,1.37296,1.37871,40109.2695
16.03.2020 00:00:00.000,1.37871,1.40189,1.37871,1.40117,310364.5938
17.03.2020 00:00:00.000,1.40115,1.42763,1.39600,1.42420,254003.2813
18.03.2020 00:00:00.000,1.42418,1.46503,1.41658,1.44811,286471.9063
19.03.2020 00:00:00.000,1.44803,1.46675,1.44202,1.44997,330606.2188
20.03.2020 00:00:00.000,1.44997,1.45287,1.41486,1.43309,324806.0938
21.03.2020 00:00:00.000,1.43309,1.43309,1.43309,1.43309,0
22.03.2020 00:00:00.000,1.43525,1.44882,1.43514,1.44634,12763.79
23.03.2020 00:00:00.000,1.44641,1.45594,1.43351,1.44793,412268
24.03.2020 00:00:00.000,1.44786,1.45312,1.43743,1.44397,270716.2188
25.03.2020 00:00:00.000,1.44397,1.44608,1.41772,1.42215,268616.9375
26.03.2020 00:00:00.000,1.42216,1.42752,1.40095,1.40412,220752.3125
27.03.2020 00:00:00.000,1.40406,1.41540,1.39206,1.39783,233405.8125
28.03.2020 00:00:00.000,1.39783,1.39783,1.39783,1.39783,0
29.03.2020 00:00:00.000,1.40159,1.40821,1.40067,1.40484,10858.1104
30.03.2020 00:00:00.000,1.40484,1.41896,1.40111,1.41800,213519.5156
31.03.2020 00:00:00.000,1.41800,1.43487,1.40104,1.40762,263504.4063
01.04.2020 00:00:00.000,1.40763,1.42713,1.40651,1.41511,236762.3906
02.04.2020 00:00:00.000,1.41512,1.42986,1.40781,1.41292,251469.3125
03.04.2020 00:00:00.000,1.41298,1.42238,1.40938,1.41964,212415.9063
04.04.2020 00:00:00.000,1.41964,1.41964,1.41964,1.41964,0
05.04.2020 00:00:00.000,1.42242,1.42611,1.42209,1.42530,11639.79
06.04.2020 00:00:00.000,1.42531,1.42588,1.40810,1.41119,208423.4531
07.04.2020 00:00:00.000,1.41119,1.41221,1.39444,1.40148,230264.1406
08.04.2020 00:00:00.000,1.40149,1.40809,1.39905,1.40019,181793.4844
09.04.2020 00:00:00.000,1.40019,1.40774,1.39305,1.39864,211782.375
10.04.2020 00:00:00.000,1.39863,1.40083,1.39449,1.39503,60230.8906
11.04.2020 00:00:00.000,1.39503,1.39503,1.39503,1.39503,0
12.04.2020 00:00:00.000,1.39244,1.39997,1.39235,1.39685,8049.4302
13.04.2020 00:00:00.000,1.39685,1.39871,1.38551,1.38734,129599.7266
14.04.2020 00:00:00.000,1.38740,1.39245,1.38622,1.38804,126383.0625
15.04.2020 00:00:00.000,1.38799,1.41319,1.38793,1.41176,171624.5781
16.04.2020 00:00:00.000,1.41175,1.41821,1.40144,1.40379,189477.5313
17.04.2020 00:00:00.000,1.40375,1.41174,1.39963,1.39976,171046.4375
18.04.2020 00:00:00.000,1.39976,1.39976,1.39976,1.39976,0
19.04.2020 00:00:00.000,1.40154,1.40517,1.40153,1.40516,7122.3701
20.04.2020 00:00:00.000,1.40516,1.41531,1.40310,1.41294,163822.375
21.04.2020 00:00:00.000,1.41294,1.42645,1.41127,1.41913,276585.8438
22.04.2020 00:00:00.000,1.41907,1.42374,1.41146,1.41843,182215.375
23.04.2020 00:00:00.000,1.41845,1.41978,1.39996,1.40651,175129.8438
24.04.2020 00:00:00.000,1.40650,1.41198,1.40231,1.40923,144201.375
25.04.2020 00:00:00.000,1.40923,1.40923,1.40923,1.40923,0
26.04.2020 00:00:00.000,1.40839,1.41168,1.40804,1.41093,5336.8599
27.04.2020 00:00:00.000,1.41091,1.41146,1.40144,1.40365,127908.3906
28.04.2020 00:00:00.000,1.40370,1.40725,1.39354,1.39827,124384.2969
29.04.2020 00:00:00.000,1.39827,1.39858,1.38745,1.38753,110197.9531
30.04.2020 00:00:00.000,1.38755,1.39685,1.38498,1.39518,125108.6563
01.05.2020 00:00:00.000,1.39518,1.41089,1.39489,1.40861,105155.6719
02.05.2020 00:00:00.000,1.40861,1.40861,1.40861,1.40861,0
03.05.2020 00:00:00.000,1.40835,1.41370,1.40772,1.41350,7210.8301
04.05.2020 00:00:00.000,1.41348,1.41522,1.40509,1.40838,106835.0938
05.05.2020 00:00:00.000,1.40838,1.40947,1.40076,1.40399,109775.9219
06.05.2020 00:00:00.000,1.40400,1.41726,1.40224,1.41636,261467.0938
07.05.2020 00:00:00.000,1.41634,1.41634,1.39524,1.39733,116477.7266
08.05.2020 00:00:00.000,1.39732,1.39762,1.39083,1.39238,81635.0625
09.05.2020 00:00:00.000,1.39238,1.39238,1.39238,1.39238,0
10.05.2020 00:00:00.000,1.39323,1.39459,1.39242,1.39264,5673.2998
11.05.2020 00:00:00.000,1.39264,1.40423,1.38996,1.40201,96283.9609
12.05.2020 00:00:00.000,1.40201,1.40836,1.39720,1.40831,108404.4219
13.05.2020 00:00:00.000,1.40828,1.41148,1.40061,1.40904,137474.9531
14.05.2020 00:00:00.000,1.40901,1.41408,1.40315,1.40335,136597.5938
15.05.2020 00:00:00.000,1.40333,1.41167,1.40182,1.41045,110126.5703
16.05.2020 00:00:00.000,1.41045,1.41045,1.41045,1.41045,0
17.05.2020 00:00:00.000,1.40932,1.41141,1.40870,1.40927,5977.0801
18.05.2020 00:00:00.000,1.40925,1.40964,1.39357,1.39393,90699.3828
19.05.2020 00:00:00.000,1.39393,1.39692,1.38662,1.39378,106570.7734
20.05.2020 00:00:00.000,1.39380,1.39502,1.38677,1.39055,97976.1563
21.05.2020 00:00:00.000,1.39056,1.39701,1.38908,1.39463,98185.9609
22.05.2020 00:00:00.000,1.39463,1.40484,1.39409,1.40002,101575.7266
23.05.2020 00:00:00.000,1.40002,1.40002,1.40002,1.40002,0
24.05.2020 00:00:00.000,1.39882,1.40024,1.39820,1.39853,5164.3901
25.05.2020 00:00:00.000,1.39852,1.40071,1.39684,1.39709,92558.8281
26.05.2020 00:00:00.000,1.39709,1.39766,1.37568,1.37844,107231.8984
27.05.2020 00:00:00.000,1.37842,1.38224,1.37272,1.37547,138144.9844
28.05.2020 00:00:00.000,1.37548,1.37895,1.37340,1.37756,141072.5313
29.05.2020 00:00:00.000,1.37756,1.38323,1.37141,1.37660,144522.3594
30.05.2020 00:00:00.000,1.37660,1.37660,1.37660,1.37660,0
31.05.2020 00:00:00.000,1.37761,1.38004,1.37504,1.37784,8736.8398
01.06.2020 00:00:00.000,1.37784,1.37819,1.35581,1.35824,133621.0938
02.06.2020 00:00:00.000,1.35822,1.35822,1.34834,1.35100,133577.2344
03.06.2020 00:00:00.000,1.35098,1.35723,1.34796,1.34937,141348.3438
04.06.2020 00:00:00.000,1.34940,1.35409,1.34675,1.35025,135554.625
05.06.2020 00:00:00.000,1.35025,1.35126,1.33912,1.34203,140998.875
06.06.2020 00:00:00.000,1.34203,1.34203,1.34203,1.34203,0
07.06.2020 00:00:00.000,1.34084,1.34206,1.33915,1.33971,7122.4199
08.06.2020 00:00:00.000,1.33969,1.34365,1.33564,1.33703,117114
09.06.2020 00:00:00.000,1.33704,1.34877,1.33593,1.34229,128360.7266
10.06.2020 00:00:00.000,1.34230,1.34375,1.33149,1.34267,174919.625
11.06.2020 00:00:00.000,1.34267,1.36511,1.34004,1.36380,234004.9063
12.06.2020 00:00:00.000,1.36380,1.36662,1.35269,1.35860,255416.5
13.06.2020 00:00:00.000,1.35860,1.35860,1.35860,1.35860,0
14.06.2020 00:00:00.000,1.36009,1.36417,1.35941,1.36353,14517.7598
15.06.2020 00:00:00.000,1.36352,1.36857,1.35296,1.35304,238348.5938
16.06.2020 00:00:00.000,1.35305,1.36224,1.35044,1.35361,231130.3125
17.06.2020 00:00:00.000,1.35365,1.35942,1.35117,1.35779,182479.5625
18.06.2020 00:00:00.000,1.35778,1.36159,1.35208,1.35928,177606.3906
19.06.2020 00:00:00.000,1.35928,1.36173,1.35465,1.36050,155109.9219
20.06.2020 00:00:00.000,1.36050,1.36050,1.36050,1.36050,0
21.06.2020 00:00:00.000,1.36131,1.36297,1.36108,1.36187,10472.4805
22.06.2020 00:00:00.000,1.36187,1.36253,1.35000,1.35036,134200.5625
23.06.2020 00:00:00.000,1.35036,1.35703,1.34854,1.35408,161373.6094
24.06.2020 00:00:00.000,1.35408,1.36465,1.35271,1.36450,170313.4375
25.06.2020 00:00:00.000,1.36449,1.36698,1.36072,1.36379,157263.0625
26.06.2020 00:00:00.000,1.36382,1.37151,1.36275,1.36844,118634.6328
27.06.2020 00:00:00.000,1.36844,1.36844,1.36844,1.36844,0
28.06.2020 00:00:00.000,1.36681,1.36977,1.36681,1.36797,6345.0698
29.06.2020 00:00:00.000,1.36799,1.37050,1.36468,1.36560,136612.9844
30.06.2020 00:00:00.000,1.36560,1.36991,1.35694,1.35745,135200.5156
01.07.2020 00:00:00.000,1.35745,1.36012,1.35453,1.35923,99019.9297
02.07.2020 00:00:00.000,1.35929,1.36237,1.35596,1.35708,109031.8984
03.07.2020 00:00:00.000,1.35707,1.35812,1.35421,1.35423,87703.2109
04.07.2020 00:00:00.000,1.35423,1.35423,1.35423,1.35423,0
05.07.2020 00:00:00.000,1.35589,1.35617,1.35447,1.35489,3957.8
06.07.2020 00:00:00.000,1.35489,1.35595,1.35193,1.35387,91502.8984
07.07.2020 00:00:00.000,1.35387,1.36094,1.35245,1.36043,101015.2422
08.07.2020 00:00:00.000,1.36043,1.36236,1.34922,1.35172,126208.0313
09.07.2020 00:00:00.000,1.35172,1.35940,1.34906,1.35811,118748.6328
10.07.2020 00:00:00.000,1.35810,1.36311,1.35748,1.35918,102474.5391
11.07.2020 00:00:00.000,1.35918,1.35918,1.35918,1.35918,0
12.07.2020 00:00:00.000,1.35838,1.35985,1.35838,1.35985,7115.29
13.07.2020 00:00:00.000,1.35985,1.36122,1.35362,1.36106,116649.0078
14.07.2020 00:00:00.000,1.36108,1.36460,1.35948,1.35987,150310.0781
15.07.2020 00:00:00.000,1.35988,1.36067,1.35041,1.35069,118514.1719
16.07.2020 00:00:00.000,1.35072,1.35810,1.35010,1.35739,112326.9766
17.07.2020 00:00:00.000,1.35739,1.35888,1.35648,1.35780,96115.7734
18.07.2020 00:00:00.000,1.35780,1.35780,1.35780,1.35780,0
19.07.2020 00:00:00.000,1.35709,1.35864,1.35709,1.35740,5665.79
20.07.2020 00:00:00.000,1.35742,1.35999,1.35238,1.35251,82728.0313
21.07.2020 00:00:00.000,1.35251,1.35256,1.34250,1.34463,92521.25
22.07.2020 00:00:00.000,1.34468,1.34827,1.33992,1.34182,107548.25
23.07.2020 00:00:00.000,1.34182,1.34272,1.33509,1.34033,120200.2031
24.07.2020 00:00:00.000,1.34033,1.34450,1.33767,1.34141,119073.1563
25.07.2020 00:00:00.000,1.34141,1.34141,1.34141,1.34141,0
26.07.2020 00:00:00.000,1.34207,1.34307,1.34100,1.34195,7979.1499
27.07.2020 00:00:00.000,1.34194,1.34204,1.33377,1.33390,112610.0078
28.07.2020 00:00:00.000,1.33390,1.34068,1.33307,1.33801,97796.2891
29.07.2020 00:00:00.000,1.33802,1.33866,1.33321,1.33427,103540.6328
30.07.2020 00:00:00.000,1.33424,1.34595,1.33338,1.34140,152818.4844
31.07.2020 00:00:00.000,1.34140,1.34356,1.33718,1.34097,129860.3594
01.08.2020 00:00:00.000,1.34097,1.34097,1.34097,1.34097,0
02.08.2020 00:00:00.000,1.34001,1.34066,1.33894,1.34007,8887.21
03.08.2020 00:00:00.000,1.34005,1.34509,1.33797,1.33949,100134.5938
04.08.2020 00:00:00.000,1.33949,1.34202,1.32943,1.32966,113247.2813
05.08.2020 00:00:00.000,1.32966,1.33075,1.32332,1.32659,103209.5391
06.08.2020 00:00:00.000,1.32659,1.33249,1.32435,1.33179,135227.6719
07.08.2020 00:00:00.000,1.33180,1.33982,1.33052,1.33819,153682.0313
08.08.2020 00:00:00.000,1.33819,1.33819,1.33819,1.33819,0
09.08.2020 00:00:00.000,1.33894,1.33932,1.33617,1.33873,5611.3701
10.08.2020 00:00:00.000,1.33872,1.33945,1.33335,1.33532,89667.1016
11.08.2020 00:00:00.000,1.33532,1.33549,1.32700,1.33110,151249.0781
12.08.2020 00:00:00.000,1.33111,1.33467,1.32276,1.32423,160586.625
13.08.2020 00:00:00.000,1.32426,1.32512,1.31914,1.32210,130437.2266
14.08.2020 00:00:00.000,1.32210,1.32715,1.32057,1.32623,107033.9922
15.08.2020 00:00:00.000,1.32623,1.32623,1.32623,1.32623,0
16.08.2020 00:00:00.000,1.32560,1.32666,1.32280,1.32534,4923.9902
17.08.2020 00:00:00.000,1.32536,1.32621,1.31916,1.32217,88617.3828
18.08.2020 00:00:00.000,1.32216,1.32225,1.31516,1.31584,109686.7031
19.08.2020 00:00:00.000,1.31585,1.32266,1.31330,1.32109,129551.4766
20.08.2020 00:00:00.000,1.32109,1.32443,1.31679,1.31740,132233.5938
21.08.2020 00:00:00.000,1.31740,1.32339,1.31586,1.31730,129497.9531
22.08.2020 00:00:00.000,1.31730,1.31730,1.31730,1.31730,0
23.08.2020 00:00:00.000,1.31748,1.31842,1.31694,1.31794,3953.01
24.08.2020 00:00:00.000,1.31794,1.32380,1.31340,1.32175,120017.0703
25.08.2020 00:00:00.000,1.32176,1.32390,1.31590,1.31652,110083.0078
26.08.2020 00:00:00.000,1.31653,1.32048,1.31315,1.31402,120601.6797
27.08.2020 00:00:00.000,1.31403,1.31662,1.31013,1.31229,333825.3438
28.08.2020 00:00:00.000,1.31230,1.31325,1.30468,1.30968,299195.0313
29.08.2020 00:00:00.000,1.30968,1.30968,1.30968,1.30968,0
30.08.2020 00:00:00.000,1.30918,1.30923,1.30799,1.30818,3593.1599
31.08.2020 00:00:00.000,1.30819,1.31042,1.30199,1.30383,299734.1875
01.09.2020 00:00:00.000,1.30384,1.30865,1.29938,1.30545,122194.4063
02.09.2020 00:00:00.000,1.30542,1.30951,1.30368,1.30470,103948.8281
03.09.2020 00:00:00.000,1.30470,1.31618,1.30468,1.31373,148968.75
04.09.2020 00:00:00.000,1.31373,1.31397,1.30439,1.30605,141066.6563
05.09.2020 00:00:00.000,1.30605,1.30605,1.30605,1.30605,0
06.09.2020 00:00:00.000,1.30479,1.30834,1.30429,1.30757,6258.5098
07.09.2020 00:00:00.000,1.30760,1.31160,1.30664,1.30957,71535.6797
08.09.2020 00:00:00.000,1.30956,1.32573,1.30858,1.32398,149726.5625
09.09.2020 00:00:00.000,1.32399,1.32590,1.31408,1.31529,105793.7109
10.09.2020 00:00:00.000,1.31529,1.32024,1.31186,1.31890,140244.875
11.09.2020 00:00:00.000,1.31890,1.32072,1.31504,1.31763,93580.4922
12.09.2020 00:00:00.000,1.31763,1.31763,1.31763,1.31763,0
13.09.2020 00:00:00.000,1.31805,1.31915,1.31772,1.31806,4110.1099
14.09.2020 00:00:00.000,1.31806,1.31964,1.31528,1.31764,70170.0469
15.09.2020 00:00:00.000,1.31763,1.32021,1.31344,1.31941,78993.8594
16.09.2020 00:00:00.000,1.31941,1.32004,1.31272,1.31802,131345.4063
17.09.2020 00:00:00.000,1.31801,1.32467,1.31448,1.31499,130978.2188
18.09.2020 00:00:00.000,1.31500,1.32087,1.31368,1.32017,110813.5
19.09.2020 00:00:00.000,1.32017,1.32017,1.32017,1.32017,0
20.09.2020 00:00:00.000,1.31958,1.32082,1.31844,1.31977,5940.3901
21.09.2020 00:00:00.000,1.31977,1.33200,1.31707,1.33018,139087.7656
22.09.2020 00:00:00.000,1.33018,1.33455,1.32833,1.32975,137691.5469
23.09.2020 00:00:00.000,1.32974,1.33940,1.32936,1.33874,132096.625
24.09.2020 00:00:00.000,1.33872,1.34177,1.33250,1.33498,154841.2656
25.09.2020 00:00:00.000,1.33500,1.34178,1.33385,1.33835,125888.3984
26.09.2020 00:00:00.000,1.33835,1.33835,1.33835,1.33835,0
27.09.2020 00:00:00.000,1.33806,1.33867,1.33737,1.33807,6040.1802
28.09.2020 00:00:00.000,1.33808,1.34033,1.33539,1.33577,119077.3672
29.09.2020 00:00:00.000,1.33577,1.34183,1.33517,1.33837,97434.2891
30.09.2020 00:00:00.000,1.33837,1.34201,1.33014,1.33078,143065.9688
01.10.2020 00:00:00.000,1.33082,1.33220,1.32666,1.32857,115936.4297
02.10.2020 00:00:00.000,1.32859,1.33310,1.32813,1.33053,144254.5625
03.10.2020 00:00:00.000,1.33053,1.33053,1.33053,1.33053,0
04.10.2020 00:00:00.000,1.32964,1.33027,1.32915,1.32927,5939.4399
05.10.2020 00:00:00.000,1.32927,1.32938,1.32531,1.32581,78455.6094
06.10.2020 00:00:00.000,1.32579,1.33237,1.32416,1.33208,110155.5078
07.10.2020 00:00:00.000,1.33205,1.33403,1.32511,1.32588,87980.9063
08.10.2020 00:00:00.000,1.32592,1.32652,1.31902,1.31916,78338.9609
09.10.2020 00:00:00.000,1.31918,1.31956,1.31091,1.31136,67238.1875
10.10.2020 00:00:00.000,1.31136,1.31136,1.31136,1.31136,0
11.10.2020 00:00:00.000,1.31286,1.31338,1.31114,1.31313,4622.2202
12.10.2020 00:00:00.000,1.31315,1.31428,1.31009,1.31120,54430.8203
13.10.2020 00:00:00.000,1.31120,1.31466,1.30987,1.31405,80918.9219
14.10.2020 00:00:00.000,1.31403,1.31627,1.31158,1.31513,90140.9297
15.10.2020 00:00:00.000,1.31515,1.32591,1.31448,1.32280,104369.2578
16.10.2020 00:00:00.000,1.32279,1.32373,1.31768,1.31899,83312.7188
17.10.2020 00:00:00.000,1.31899,1.31899,1.31899,1.31899,0
18.10.2020 00:00:00.000,1.31878,1.31930,1.31783,1.31803,5195.5801
19.10.2020 00:00:00.000,1.31804,1.31978,1.31502,1.31897,73761.7578
20.10.2020 00:00:00.000,1.31898,1.32035,1.31041,1.31192,70969.5469
21.10.2020 00:00:00.000,1.31194,1.31605,1.30806,1.31544,76118.7109
22.10.2020 00:00:00.000,1.31545,1.31770,1.31236,1.31361,72430.4922
23.10.2020 00:00:00.000,1.31363,1.31601,1.31089,1.31216,67048.5703
24.10.2020 00:00:00.000,1.31216,1.31216,1.31216,1.31216,0
25.10.2020 00:00:00.000,1.31296,1.31609,1.31242,1.31476,5027.6299
26.10.2020 00:00:00.000,1.31476,1.32249,1.31396,1.32055,76611.8203
27.10.2020 00:00:00.000,1.32055,1.32087,1.31418,1.31916,73575.1094
28.10.2020 00:00:00.000,1.31914,1.33333,1.31791,1.33108,114457.7031
29.10.2020 00:00:00.000,1.33109,1.33897,1.32778,1.33148,118586.4609
30.10.2020 00:00:00.000,1.33148,1.33487,1.32795,1.33185,119598.5625
31.10.2020 00:00:00.000,1.33185,1.33185,1.33185,1.33185,0
01.11.2020 00:00:00.000,1.33151,1.33702,1.33103,1.33685,5385.71
02.11.2020 00:00:00.000,1.33685,1.33700,1.32122,1.32202,98815.2578
03.11.2020 00:00:00.000,1.32202,1.32337,1.30996,1.31024,82781.2813
04.11.2020 00:00:00.000,1.31023,1.32990,1.30952,1.31264,220165.5625
05.11.2020 00:00:00.000,1.31265,1.31780,1.30279,1.30829,149580.4844
06.11.2020 00:00:00.000,1.30826,1.30968,1.30189,1.30535,111594.2266
07.11.2020 00:00:00.000,1.30535,1.30535,1.30535,1.30535,0
08.11.2020 00:00:00.000,1.30396,1.30517,1.30185,1.30226,4172.5898
09.11.2020 00:00:00.000,1.30227,1.30308,1.29280,1.30072,157390.2656
10.11.2020 00:00:00.000,1.30072,1.30507,1.29843,1.30310,127407.1719
11.11.2020 00:00:00.000,1.30309,1.30770,1.30081,1.30584,81967.4766
12.11.2020 00:00:00.000,1.30582,1.31495,1.30556,1.31369,80879.3438
13.11.2020 00:00:00.000,1.31370,1.31721,1.31157,1.31283,63210.1406
14.11.2020 00:00:00.000,1.31283,1.31283,1.31283,1.31283,0
15.11.2020 00:00:00.000,1.31363,1.31380,1.31176,1.31237,3631.8201
16.11.2020 00:00:00.000,1.31237,1.31276,1.30652,1.30749,75714.5625
17.11.2020 00:00:00.000,1.30748,1.31164,1.30631,1.31050,68719.2266
18.11.2020 00:00:00.000,1.31055,1.31174,1.30336,1.30883,72283.6484
19.11.2020 00:00:00.000,1.30884,1.31230,1.30520,1.30871,78897.8906
20.11.2020 00:00:00.000,1.30871,1.30965,1.30387,1.30927,72403.8672
21.11.2020 00:00:00.000,1.30927,1.30927,1.30927,1.30927,0
22.11.2020 00:00:00.000,1.30844,1.30936,1.30808,1.30843,3500.4199
23.11.2020 00:00:00.000,1.30843,1.31123,1.30451,1.30742,71414.6875
24.11.2020 00:00:00.000,1.30740,1.30905,1.29928,1.29957,87592.6719
25.11.2020 00:00:00.000,1.29959,1.30288,1.29860,1.30018,78894.2734
26.11.2020 00:00:00.000,1.30017,1.30227,1.29901,1.30206,64025.7891
27.11.2020 00:00:00.000,1.30205,1.30247,1.29717,1.29866,64834.8711
28.11.2020 00:00:00.000,1.29866,1.29866,1.29866,1.29866,0
29.11.2020 00:00:00.000,1.29964,1.29972,1.29767,1.29829,1849.39
30.11.2020 00:00:00.000,1.29830,1.30096,1.29228,1.29909,94415.8594
01.12.2020 00:00:00.000,1.29908,1.29915,1.29274,1.29333,85248.4297
02.12.2020 00:00:00.000,1.29333,1.29585,1.29097,1.29169,86147.2188
03.12.2020 00:00:00.000,1.29171,1.29409,1.28519,1.28677,80333.0625
04.12.2020 00:00:00.000,1.28679,1.28736,1.27720,1.27774,78208.1875
05.12.2020 00:00:00.000,1.27774,1.27774,1.27774,1.27774,0
06.12.2020 00:00:00.000,1.27790,1.27898,1.27742,1.27814,3881.04
07.12.2020 00:00:00.000,1.27813,1.28330,1.27769,1.28032,73454.75
08.12.2020 00:00:00.000,1.28035,1.28255,1.27675,1.28159,71491.5234
09.12.2020 00:00:00.000,1.28158,1.28329,1.27689,1.28274,73517.6328
10.12.2020 00:00:00.000,1.28272,1.28273,1.27065,1.27412,86221.2031
11.12.2020 00:00:00.000,1.27411,1.27922,1.27191,1.27652,74376.2266
