Gmt time,Open,High,Low,Close,Volume
01.01.2020 00:00:00.000,0.67167,0.67369,0.67160,0.67356,3966.02
02.01.2020 00:00:00.000,0.67357,0.67390,0.66841,0.66979,80975.6328
03.01.2020 00:00:00.000,0.66980,0.66987,0.66438,0.66625,82067.0313
04.01.2020 00:00:00.000,0.66625,0.66625,0.66625,0.66625,0
05.01.2020 00:00:00.000,0.66578,0.66589,0.66509,0.66537,5149.7998
06.01.2020 00:00:00.000,0.66536,0.66797,0.66439,0.66678,77498.2188
07.01.2020 00:00:00.000,0.66678,0.66788,0.66247,0.66304,71077.2578
08.01.2020 00:00:00.000,0.66302,0.66719,0.66170,0.66535,99083.6719
09.01.2020 00:00:00.000,0.66537,0.66580,0.65997,0.66065,65407.3203
10.01.2020 00:00:00.000,0.66066,0.66446,0.66013,0.66289,65986.8516
11.01.2020 00:00:00.000,0.66289,0.66289,0.66289,0.66289,0
12.01.2020 00:00:00.000,0.66380,0.66410,0.66333,0.66364,3073.6299
13.01.2020 00:00:00.000,0.66364,0.66525,0.66199,0.66244,67307.3203
14.01.2020 00:00:00.000,0.66244,0.66339,0.66030,0.66061,67133.4609
15.01.2020 00:00:00.000,0.66061,0.66203,0.65835,0.66188,55246.5898
16.01.2020 00:00:00.000,0.66187,0.66650,0.66177,0.66365,63965.9883
17.01.2020 00:00:00.000,0.66364,0.66503,0.66068,0.66083,52306.1602
18.01.2020 00:00:00.000,0.66083,0.66083,0.66083,0.66083,0
19.01.2020 00:00:00.000,0.66121,0.66196,0.66081,0.66180,3299.3301
20.01.2020 00:00:00.000,0.66181,0.66240,0.65917,0.66062,37707.8906
21.01.2020 00:00:00.000,0.66062,0.66147,0.65874,0.65946,62888.0703
22.01.2020 00:00:00.000,0.65946,0.66103,0.65810,0.65943,51693.5391
23.01.2020 00:00:00.000,0.65942,0.66238,0.65806,0.66178,77676.1875
24.01.2020 00:00:00.000,0.66176,0.66290,0.65987,0.66005,51221.2383
25.01.2020 00:00:00.000,0.66005,0.66005,0.66005,0.66005,0
26.01.2020 00:00:00.000,0.65828,0.65965,0.65702,0.65725,6482.3901
27.01.2020 00:00:00.000,0.65725,0.65899,0.65409,0.65444,60651.1602
28.01.2020 00:00:00.000,0.65443,0.65539,0.65204,0.65389,56400.2109
29.01.2020 00:00:00.000,0.65387,0.65427,0.65053,0.65269,54020.0195
30.01.2020 00:00:00.000,0.65268,0.65284,0.64796,0.64830,65411.7813
31.01.2020 00:00:00.000,0.64831,0.64946,0.64537,0.64622,61470.6719
01.02.2020 00:00:00.000,0.64622,0.64622,0.64622,0.64622,0
02.02.2020 00:00:00.000,0.64681,0.64691,0.64555,0.64576,5010.9502
03.02.2020 00:00:00.000,0.64574,0.64767,0.64522,0.64596,68640.3672
04.02.2020 00:00:00.000,0.64595,0.65019,0.64491,0.64917,71978.3516
05.02.2020 00:00:00.000,0.64917,0.65027,0.64688,0.64804,72174.9922
06.02.2020 00:00:00.000,0.64804,0.64837,0.64535,0.64592,60562.1406
07.02.2020 00:00:00.000,0.64593,0.64601,0.63976,0.64005,60794.0508
08.02.2020 00:00:00.000,0.64005,0.64005,0.64005,0.64005,0
09.02.2020 00:00:00.000,0.64017,0.64074,0.63967,0.63975,5147.4302
10.02.2020 00:00:00.000,0.63975,0.64170,0.63805,0.63874,66367.3828
11.02.2020 00:00:00.000,0.63875,0.64210,0.63779,0.64050,61602.7617
12.02.2020 00:00:00.000,0.64049,0.64871,0.64030,0.64452,141745.8125
13.02.2020 00:00:00.000,0.64455,0.64661,0.64314,0.64408,182453.3438
14.02.2020 00:00:00.000,0.64408,0.64440,0.64227,0.64280,69221.7109
15.02.2020 00:00:00.000,0.64280,0.64280,0.64280,0.64280,0
16.02.2020 00:00:00.000,0.64448,0.64472,0.64382,0.64450,2819.3201
17.02.2020 00:00:00.000,0.64450,0.64450,0.64200,0.64370,44492.7383
18.02.2020 00:00:00.000,0.64369,0.64369,0.63811,0.63935,60400.9297
19.02.2020 00:00:00.000,0.63940,0.64105,0.63706,0.63883,53255.3203
20.02.2020 00:00:00.000,0.63883,0.63946,0.63245,0.63322,62977.2695
21.02.2020 00:00:00.000,0.63320,0.63566,0.63028,0.63425,70947
22.02.2020 00:00:00.000,0.63425,0.63425,0.63425,0.63425,0
23.02.2020 00:00:00.000,0.63117,0.63269,0.63113,0.63212,8259.2998
24.02.2020 00:00:00.000,0.63210,0.63559,0.63032,0.63418,90235.8125
25.02.2020 00:00:00.000,0.63418,0.63580,0.63107,0.63207,91036.7266
26.02.2020 00:00:00.000,0.63207,0.63211,0.62831,0.62870,102333.1016
27.02.2020 00:00:00.000,0.62869,0.63343,0.62838,0.63100,110139.0313
28.02.2020 00:00:00.000,0.63103,0.63138,0.61911,0.62450,141289.1563
29.02.2020 00:00:00.000,0.62450,0.62450,0.62450,0.62450,0
01.03.2020 00:00:00.000,0.61934,0.62328,0.61933,0.62269,5190.6499
02.03.2020 00:00:00.000,0.62269,0.62787,0.62037,0.62661,126186.2734
03.03.2020 00:00:00.000,0.62661,0.63252,0.62461,0.62695,133725.375
04.03.2020 00:00:00.000,0.62695,0.63052,0.62695,0.62998,84139.9297
05.03.2020 00:00:00.000,0.62996,0.63340,0.62799,0.63124,73991.9297
06.03.2020 00:00:00.000,0.63121,0.63721,0.62938,0.63535,108883.8672
07.03.2020 00:00:00.000,0.63535,0.63535,0.63535,0.63535,0
08.03.2020 00:00:00.000,0.63098,0.63396,0.63088,0.63260,15725.46
09.03.2020 00:00:00.000,0.63262,0.64476,0.60038,0.63364,229117.4531
10.03.2020 00:00:00.000,0.63373,0.63426,0.62420,0.62633,147857.4375
11.03.2020 00:00:00.000,0.62633,0.63423,0.62566,0.62635,130418.0469
12.03.2020 00:00:00.000,0.62632,0.62756,0.60844,0.61135,278952.25
13.03.2020 00:00:00.000,0.61138,0.61597,0.60171,0.60574,159849.0313
14.03.2020 00:00:00.000,0.60574,0.60574,0.60574,0.60574,0
15.03.2020 00:00:00.000,0.59904,0.61498,0.59864,0.60500,23183.3496
16.03.2020 00:00:00.000,0.60499,0.61307,0.59839,0.60417,187438.8438
17.03.2020 00:00:00.000,0.60416,0.60955,0.59147,0.59466,152255.4063
18.03.2020 00:00:00.000,0.59461,0.59678,0.56845,0.57135,201923.6094
19.03.2020 00:00:00.000,0.57136,0.59162,0.54684,0.56831,244926.5156
20.03.2020 00:00:00.000,0.56833,0.58811,0.56471,0.57020,190125.1875
21.03.2020 00:00:00.000,0.57020,0.57020,0.57020,0.57020,0
22.03.2020 00:00:00.000,0.56666,0.56809,0.55871,0.56245,29462.0195
23.03.2020 00:00:00.000,0.56246,0.57516,0.55944,0.57395,221738.2031
24.03.2020 00:00:00.000,0.57394,0.58460,0.57342,0.58226,173738.2031
25.03.2020 00:00:00.000,0.58221,0.59122,0.57866,0.58041,181922.0625
26.03.2020 00:00:00.000,0.58040,0.59882,0.57765,0.59739,171658.2031
27.03.2020 00:00:00.000,0.59742,0.60686,0.59090,0.60338,153651.4844
28.03.2020 00:00:00.000,0.60338,0.60338,0.60338,0.60338,0
29.03.2020 00:00:00.000,0.60289,0.60596,0.59935,0.60483,11948.7305
30.03.2020 00:00:00.000,0.60484,0.60629,0.59832,0.60085,146563.2656
31.03.2020 00:00:00.000,0.60085,0.60383,0.59087,0.59485,189281.2969
01.04.2020 00:00:00.000,0.59484,0.59774,0.58785,0.59343,128815.6406
